timestamp,value,hour,dayofweek
2014-02-14 14:27:00,51.846,14,4
2014-02-14 14:32:00,44.508,14,4
2014-02-14 14:37:00,41.244,14,4
2014-02-14 14:42:00,48.56800000000001,14,4
2014-02-14 14:47:00,46.714,14,4
2014-02-14 14:52:00,44.986,14,4
2014-02-14 14:57:00,49.108,14,4
2014-02-14 15:02:00,40.47,15,4
2014-02-14 15:07:00,53.36574,15,4
2014-02-14 15:12:00,45.4,15,4
2014-02-14 15:17:00,43.216,15,4
2014-02-14 15:22:00,49.72,15,4
2014-02-14 15:27:00,46.37,15,4
2014-02-14 15:32:00,43.756,15,4
2014-02-14 15:37:00,47.582,15,4
2014-02-14 15:42:00,40.738,15,4
2014-02-14 15:47:00,51.216,15,4
2014-02-14 15:52:00,46.31399999999999,15,4
2014-02-14 15:57:00,45.0,15,4
2014-02-14 16:02:00,50.224,16,4
2014-02-14 16:07:00,48.096,16,4
2014-02-14 16:12:00,43.544,16,4
2014-02-14 16:17:00,48.85,16,4
2014-02-14 16:22:00,40.942,16,4
2014-02-14 16:27:00,52.58600000000001,16,4
2014-02-14 16:32:00,45.802,16,4
2014-02-14 16:37:00,43.122,16,4
2014-02-14 16:42:00,50.774,16,4
2014-02-14 16:47:00,46.262,16,4
2014-02-14 16:52:00,43.052,16,4
2014-02-14 16:57:00,50.718,16,4
2014-02-14 17:02:00,45.798,17,4
2014-02-14 17:07:00,46.55,17,4
2014-02-14 17:12:00,48.122,17,4
2014-02-14 17:17:00,40.23,17,4
2014-02-14 17:22:00,52.606,17,4
2014-02-14 17:27:00,44.652,17,4
2014-02-14 17:32:00,42.84,17,4
2014-02-14 17:37:00,49.272,17,4
2014-02-14 17:42:00,47.09,17,4
2014-02-14 17:47:00,45.452,17,4
2014-02-14 17:52:00,46.996,17,4
2014-02-14 17:57:00,43.194,17,4
2014-02-14 18:02:00,52.94,18,4
2014-02-14 18:07:00,47.212,18,4
2014-02-14 18:12:00,43.144,18,4
2014-02-14 18:17:00,50.658,18,4
2014-02-14 18:22:00,46.292,18,4
2014-02-14 18:27:00,45.164,18,4
2014-02-14 18:32:00,47.88800000000001,18,4
2014-02-14 18:37:00,41.852,18,4
2014-02-14 18:42:00,53.17,18,4
2014-02-14 18:47:00,44.632,18,4
2014-02-14 18:52:00,43.282,18,4
2014-02-14 18:57:00,53.192,18,4
2014-02-14 19:02:00,45.51600000000001,19,4
2014-02-14 19:07:00,47.23,19,4
2014-02-14 19:12:00,46.408,19,4
2014-02-14 19:17:00,40.118,19,4
2014-02-14 19:22:00,52.536,19,4
2014-02-14 19:27:00,45.56399999999999,19,4
2014-02-14 19:32:00,43.908,19,4
2014-02-14 19:37:00,48.058,19,4
2014-02-14 19:42:00,45.4,19,4
2014-02-14 19:47:00,45.56399999999999,19,4
2014-02-14 19:52:00,53.23,19,4
2014-02-14 19:57:00,46.972,19,4
2014-02-14 20:02:00,52.816,20,4
2014-02-14 20:07:00,49.062,20,4
2014-02-14 20:12:00,46.22,20,4
2014-02-14 20:17:00,50.258,20,4
2014-02-14 20:22:00,47.16,20,4
2014-02-14 20:27:00,45.258,20,4
2014-02-14 20:32:00,49.108,20,4
2014-02-14 20:37:00,40.774,20,4
2014-02-14 20:42:00,52.5,20,4
2014-02-14 20:47:00,45.316,20,4
2014-02-14 20:52:00,41.878,20,4
2014-02-14 20:57:00,51.456,20,4
2014-02-14 21:02:00,46.902,21,4
2014-02-14 21:07:00,46.41,21,4
2014-02-14 21:12:00,47.3,21,4
2014-02-14 21:17:00,40.4,21,4
2014-02-14 21:22:00,52.058,21,4
2014-02-14 21:27:00,47.84,21,4
2014-02-14 21:32:00,42.774,21,4
2014-02-14 21:37:00,50.494,21,4
2014-02-14 21:42:00,45.364,21,4
2014-02-14 21:47:00,43.192,21,4
2014-02-14 21:52:00,48.356,21,4
2014-02-14 21:57:00,47.958,21,4
2014-02-14 22:02:00,44.026,22,4
2014-02-14 22:07:00,49.46,22,4
2014-02-14 22:12:00,47.11,22,4
2014-02-14 22:17:00,44.218,22,4
2014-02-14 22:22:00,47.154,22,4
2014-02-14 22:27:00,41.726000000000006,22,4
2014-02-14 22:32:00,53.36574,22,4
2014-02-14 22:37:00,46.808,22,4
2014-02-14 22:42:00,44.834,22,4
2014-02-14 22:47:00,49.554,22,4
2014-02-14 22:52:00,45.822,22,4
2014-02-14 22:57:00,46.768,22,4
2014-02-14 23:02:00,50.71,23,4
2014-02-14 23:07:00,43.662,23,4
2014-02-14 23:12:00,53.36574,23,4
2014-02-14 23:17:00,46.478,23,4
2014-02-14 23:22:00,43.052,23,4
2014-02-14 23:27:00,49.038,23,4
2014-02-14 23:32:00,46.238,23,4
2014-02-14 23:37:00,44.90600000000001,23,4
2014-02-14 23:42:00,48.51,23,4
2014-02-14 23:47:00,40.834,23,4
2014-02-14 23:52:00,52.364,23,4
2014-02-14 23:57:00,47.206,23,4
2014-02-15 00:02:00,43.31,0,5
2014-02-15 00:07:00,53.028,0,5
2014-02-15 00:12:00,46.644,0,5
2014-02-15 00:17:00,46.124,0,5
2014-02-15 00:22:00,47.802,0,5
2014-02-15 00:27:00,41.356,0,5
2014-02-15 00:32:00,52.184,0,5
2014-02-15 00:37:00,45.774,0,5
2014-02-15 00:42:00,42.792,0,5
2014-02-15 00:47:00,49.036,0,5
2014-02-15 00:52:00,45.63399999999999,0,5
2014-02-15 00:57:00,46.292,0,5
2014-02-15 01:02:00,46.738,1,5
2014-02-15 01:07:00,43.076,1,5
2014-02-15 01:12:00,51.71,1,5
2014-02-15 01:17:00,44.56399999999999,1,5
2014-02-15 01:22:00,42.88800000000001,1,5
2014-02-15 01:27:00,48.874,1,5
2014-02-15 01:32:00,45.658,1,5
2014-02-15 01:37:00,44.052,1,5
2014-02-15 01:42:00,47.684,1,5
2014-02-15 01:47:00,40.316,1,5
2014-02-15 01:52:00,52.438,1,5
2014-02-15 01:57:00,46.948,1,5
2014-02-15 02:02:00,43.13,2,5
2014-02-15 02:07:00,51.83,2,5
2014-02-15 02:12:00,46.272,2,5
2014-02-15 02:17:00,46.15,2,5
2014-02-15 02:22:00,48.098,2,5
2014-02-15 02:27:00,40.868,2,5
2014-02-15 02:32:00,52.63,2,5
2014-02-15 02:37:00,45.328,2,5
2014-02-15 02:42:00,43.86,2,5
2014-02-15 02:47:00,49.19,2,5
2014-02-15 02:52:00,40.032,2,5
2014-02-15 02:57:00,52.91,2,5
2014-02-15 03:02:00,46.916,3,5
2014-02-15 03:07:00,43.408,3,5
2014-02-15 03:12:00,50.222,3,5
2014-02-15 03:17:00,45.886,3,5
2014-02-15 03:22:00,43.94,3,5
2014-02-15 03:27:00,48.166,3,5
2014-02-15 03:32:00,40.822,3,5
2014-02-15 03:37:00,53.36574,3,5
2014-02-15 03:42:00,46.878,3,5
2014-02-15 03:47:00,41.85,3,5
2014-02-15 03:52:00,51.548,3,5
2014-02-15 03:57:00,47.73,3,5
2014-02-15 04:02:00,45.212,4,5
2014-02-15 04:07:00,50.658,4,5
2014-02-15 04:12:00,39.87,4,5
2014-02-15 04:17:00,50.728,4,5
2014-02-15 04:22:00,46.15,4,5
2014-02-15 04:27:00,43.12600000000001,4,5
2014-02-15 04:32:00,49.672,4,5
2014-02-15 04:37:00,46.644,4,5
2014-02-15 04:42:00,44.994,4,5
2014-02-15 04:47:00,47.432,4,5
2014-02-15 04:52:00,40.212,4,5
2014-02-15 04:57:00,53.36574,4,5
2014-02-15 05:02:00,43.24800000000001,5,5
2014-02-15 05:07:00,44.36600000000001,5,5
2014-02-15 05:12:00,49.12600000000001,5,5
2014-02-15 05:17:00,45.48,5,5
2014-02-15 05:22:00,44.754,5,5
2014-02-15 05:27:00,46.69,5,5
2014-02-15 05:32:00,41.76,5,5
2014-02-15 05:37:00,52.368,5,5
2014-02-15 05:42:00,44.882,5,5
2014-02-15 05:47:00,42.23,5,5
2014-02-15 05:52:00,49.624,5,5
2014-02-15 05:57:00,47.63,5,5
2014-02-15 06:02:00,44.786,6,5
2014-02-15 06:07:00,49.354,6,5
2014-02-15 06:12:00,40.702,6,5
2014-02-15 06:17:00,51.666,6,5
2014-02-15 06:22:00,45.0,6,5
2014-02-15 06:27:00,43.61600000000001,6,5
2014-02-15 06:32:00,50.822,6,5
2014-02-15 06:37:00,44.414,6,5
2014-02-15 06:42:00,44.232,6,5
2014-02-15 06:47:00,48.236,6,5
2014-02-15 06:52:00,41.08,6,5
2014-02-15 06:57:00,53.36574,6,5
2014-02-15 07:02:00,46.22,7,5
2014-02-15 07:07:00,43.522,7,5
2014-02-15 07:12:00,49.74,7,5
2014-02-15 07:17:00,43.592,7,5
2014-02-15 07:22:00,41.808,7,5
2014-02-15 07:27:00,49.36600000000001,7,5
2014-02-15 07:32:00,45.492,7,5
2014-02-15 07:37:00,44.29600000000001,7,5
2014-02-15 07:42:00,49.706,7,5
2014-02-15 07:47:00,40.868,7,5
2014-02-15 07:52:00,51.808,7,5
2014-02-15 07:57:00,48.562,7,5
2014-02-15 08:02:00,41.902,8,5
2014-02-15 08:07:00,53.36574,8,5
2014-02-15 08:12:00,46.55,8,5
2014-02-15 08:17:00,41.338,8,5
2014-02-15 08:22:00,48.36600000000001,8,5
2014-02-15 08:27:00,41.878,8,5
2014-02-15 08:32:00,52.342,8,5
2014-02-15 08:37:00,46.502,8,5
2014-02-15 08:42:00,42.276,8,5
2014-02-15 08:47:00,50.104,8,5
2014-02-15 08:52:00,45.728,8,5
2014-02-15 08:57:00,45.494,8,5
2014-02-15 09:02:00,48.666,9,5
2014-02-15 09:07:00,48.17,9,5
2014-02-15 09:12:00,44.672,9,5
2014-02-15 09:17:00,45.54,9,5
2014-02-15 09:22:00,40.892,9,5
