timestamp,value,hour,dayofweek
2014-04-02 14:29:00,42.652,14,2
2014-04-02 14:34:00,41.362,14,2
2014-04-02 14:39:00,43.408,14,2
2014-04-02 14:44:00,40.262,14,2
2014-04-02 14:49:00,40.328,14,2
2014-04-02 14:54:00,42.652,14,2
2014-04-02 14:59:00,39.836,14,2
2014-04-02 15:04:00,42.57,15,2
2014-04-02 15:09:00,45.212,15,2
2014-04-02 15:14:00,41.15,15,2
2014-04-02 15:19:00,42.91,15,2
2014-04-02 15:24:00,43.756,15,2
2014-04-02 15:29:00,38.522,15,2
2014-04-02 15:34:00,42.488,15,2
2014-04-02 15:39:00,41.268,15,2
2014-04-02 15:44:00,42.136,15,2
2014-04-02 15:49:00,42.066,15,2
2014-04-02 15:54:00,43.544,15,2
2014-04-02 15:59:00,38.404,15,2
2014-04-02 16:04:00,42.018,16,2
2014-04-02 16:09:00,44.872,16,2
2014-04-02 16:14:00,40.658,16,2
2014-04-02 16:19:00,42.276,16,2
2014-04-02 16:24:00,43.052,16,2
2014-04-02 16:29:00,43.56800000000001,16,2
2014-04-02 16:34:00,38.356,16,2
2014-04-02 16:39:00,39.788,16,2
2014-04-02 16:44:00,41.83,16,2
2014-04-02 16:49:00,39.038,16,2
2014-04-02 16:54:00,42.184,16,2
2014-04-02 16:59:00,41.76,16,2
2014-04-02 17:04:00,43.99,17,2
2014-04-02 17:09:00,41.476000000000006,17,2
2014-04-02 17:14:00,39.236,17,2
2014-04-02 17:19:00,41.798,17,2
2014-04-02 17:24:00,39.722,17,2
2014-04-02 17:29:00,40.61,17,2
2014-04-02 17:34:00,44.414,17,2
2014-04-02 17:39:00,38.404,17,2
2014-04-02 17:44:00,41.982,17,2
2014-04-02 17:49:00,42.066,17,2
2014-04-02 17:54:00,42.33600000000001,17,2
2014-04-02 17:59:00,41.01,17,2
2014-04-02 18:04:00,43.122,18,2
2014-04-02 18:09:00,39.954,18,2
2014-04-02 18:14:00,40.516,18,2
2014-04-02 18:19:00,45.396,18,2
2014-04-02 18:24:00,38.188,18,2
2014-04-02 18:29:00,42.536,18,2
2014-04-02 18:34:00,38.882,18,2
2014-04-02 18:39:00,40.766,18,2
2014-04-02 18:44:00,40.4,18,2
2014-04-02 18:49:00,41.808,18,2
2014-04-02 18:54:00,42.324,18,2
2014-04-02 18:59:00,44.152,18,2
2014-04-02 19:04:00,40.234,19,2
2014-04-02 19:09:00,40.892,19,2
2014-04-02 19:14:00,41.494,19,2
2014-04-02 19:19:00,40.61,19,2
2014-04-02 19:24:00,42.484,19,2
2014-04-02 19:29:00,38.774,19,2
2014-04-02 19:34:00,45.14,19,2
2014-04-02 19:39:00,40.122,19,2
2014-04-02 19:44:00,41.01,19,2
2014-04-02 19:49:00,43.708,19,2
2014-04-02 19:54:00,40.61,19,2
2014-04-02 19:59:00,43.49800000000001,19,2
2014-04-02 20:04:00,42.606,20,2
2014-04-02 20:09:00,46.362,20,2
2014-04-02 20:14:00,40.306,20,2
2014-04-02 20:19:00,46.478,20,2
2014-04-02 20:24:00,38.808,20,2
2014-04-02 20:29:00,41.878,20,2
2014-04-02 20:34:00,44.254,20,2
2014-04-02 20:39:00,41.57,20,2
2014-04-02 20:44:00,39.206,20,2
2014-04-02 20:49:00,40.482,20,2
2014-04-02 20:54:00,43.594,20,2
2014-04-02 20:59:00,41.808,20,2
2014-04-02 21:04:00,40.752,21,2
2014-04-02 21:09:00,46.31399999999999,21,2
2014-04-02 21:14:00,38.99,21,2
2014-04-02 21:19:00,41.666,21,2
2014-04-02 21:24:00,39.39,21,2
2014-04-02 21:29:00,40.812,21,2
2014-04-02 21:34:00,42.20399999999999,21,2
2014-04-02 21:39:00,44.95399999999999,21,2
2014-04-02 21:44:00,41.55,21,2
2014-04-02 21:49:00,42.09,21,2
2014-04-02 21:54:00,42.178,21,2
2014-04-02 21:59:00,43.24,21,2
2014-04-02 22:04:00,38.27,22,2
2014-04-02 22:09:00,42.206,22,2
2014-04-02 22:14:00,44.15600000000001,22,2
2014-04-02 22:19:00,41.332,22,2
2014-04-02 22:24:00,42.276,22,2
2014-04-02 22:29:00,41.15,22,2
2014-04-02 22:34:00,41.648,22,2
2014-04-02 22:39:00,41.298,22,2
2014-04-02 22:44:00,38.616,22,2
2014-04-02 22:49:00,41.15,22,2
2014-04-02 22:54:00,44.718,22,2
2014-04-02 22:59:00,41.924,22,2
2014-04-02 23:04:00,42.042,23,2
2014-04-02 23:09:00,42.536,23,2
2014-04-02 23:14:00,45.164,23,2
2014-04-02 23:19:00,39.142,23,2
2014-04-02 23:24:00,41.0,23,2
2014-04-02 23:29:00,40.576,23,2
2014-04-02 23:34:00,44.234,23,2
2014-04-02 23:39:00,42.816,23,2
2014-04-02 23:44:00,41.31399999999999,23,2
2014-04-02 23:49:00,40.156,23,2
2014-04-02 23:54:00,45.684,23,2
2014-04-02 23:59:00,39.508,23,2
2014-04-03 00:04:00,42.36,0,3
2014-04-03 00:09:00,46.882,0,3
2014-04-03 00:14:00,40.188,0,3
2014-04-03 00:19:00,40.576,0,3
2014-04-03 00:24:00,41.924,0,3
2014-04-03 00:29:00,40.68,0,3
2014-04-03 00:34:00,39.152,0,3
2014-04-03 00:39:00,45.0,0,3
2014-04-03 00:44:00,38.898,0,3
2014-04-03 00:49:00,41.69,0,3
2014-04-03 00:54:00,43.56800000000001,0,3
2014-04-03 00:59:00,42.23,0,3
2014-04-03 01:04:00,42.3,1,3
2014-04-03 01:09:00,44.328,1,3
2014-04-03 01:14:00,40.172,1,3
2014-04-03 01:19:00,41.292,1,3
2014-04-03 01:24:00,44.812,1,3
2014-04-03 01:29:00,43.17,1,3
2014-04-03 01:34:00,42.7,1,3
2014-04-03 01:39:00,45.716,1,3
2014-04-03 01:44:00,39.202,1,3
2014-04-03 01:49:00,41.572,1,3
2014-04-03 01:54:00,44.164,1,3
2014-04-03 01:59:00,40.798,1,3
2014-04-03 02:04:00,42.066,2,3
2014-04-03 02:09:00,43.708,2,3
2014-04-03 02:14:00,41.22,2,3
2014-04-03 02:19:00,41.394,2,3
2014-04-03 02:24:00,41.996,2,3
2014-04-03 02:29:00,40.102,2,3
2014-04-03 02:34:00,42.37,2,3
2014-04-03 02:39:00,38.858,2,3
2014-04-03 02:44:00,42.16,2,3
2014-04-03 02:49:00,41.422,2,3
2014-04-03 02:54:00,43.146,2,3
2014-04-03 02:59:00,40.54,2,3
2014-04-03 03:04:00,43.988,3,3
2014-04-03 03:09:00,41.12600000000001,3,3
2014-04-03 03:14:00,40.868,3,3
2014-04-03 03:19:00,46.478,3,3
2014-04-03 03:24:00,41.76,3,3
2014-04-03 03:29:00,43.538,3,3
2014-04-03 03:34:00,44.014,3,3
2014-04-03 03:39:00,44.40600000000001,3,3
2014-04-03 03:44:00,38.25,3,3
2014-04-03 03:49:00,41.022,3,3
2014-04-03 03:54:00,43.926,3,3
2014-04-03 03:59:00,39.578,3,3
2014-04-03 04:04:00,43.63800000000001,4,3
2014-04-03 04:09:00,44.578,4,3
2014-04-03 04:14:00,38.92,4,3
2014-04-03 04:19:00,40.538,4,3
2014-04-03 04:24:00,43.49800000000001,4,3
2014-04-03 04:29:00,39.468,4,3
2014-04-03 04:34:00,39.366,4,3
2014-04-03 04:39:00,42.49800000000001,4,3
2014-04-03 04:44:00,38.826,4,3
2014-04-03 04:49:00,41.182,4,3
2014-04-03 04:54:00,42.86600000000001,4,3
2014-04-03 04:59:00,40.932,4,3
2014-04-03 05:04:00,42.538,5,3
2014-04-03 05:09:00,47.37,5,3
2014-04-03 05:14:00,38.81,5,3
2014-04-03 05:19:00,45.114,5,3
