timestamp,value,hour,dayofweek
2014-04-10 00:02:00,14.012,0,3
2014-04-10 00:07:00,13.334,0,3
2014-04-10 00:12:00,15.0,0,3
2014-04-10 00:17:00,13.998,0,3
2014-04-10 00:22:00,14.332,0,3
2014-04-10 00:27:00,15.002,0,3
2014-04-10 00:32:00,13.984000000000002,0,3
2014-04-10 00:37:00,14.674,0,3
2014-04-10 00:42:00,14.668,0,3
2014-04-10 00:47:00,13.666,0,3
2014-04-10 00:52:00,13.334,0,3
2014-04-10 00:57:00,15.046,0,3
2014-04-10 01:02:00,13.332,1,3
2014-04-10 01:07:00,15.0,1,3
2014-04-10 01:12:00,15.0,1,3
2014-04-10 01:17:00,14.368,1,3
2014-04-10 01:22:00,13.666,1,3
2014-04-10 01:27:00,15.332,1,3
2014-04-10 01:32:00,14.334,1,3
2014-04-10 01:37:00,14.336,1,3
2014-04-10 01:42:00,14.0,1,3
2014-04-10 01:47:00,14.332,1,3
2014-04-10 01:52:00,13.332,1,3
2014-04-10 01:57:00,14.998,1,3
2014-04-10 02:02:00,13.666,2,3
2014-04-10 02:07:00,13.67,2,3
2014-04-10 02:12:00,14.668,2,3
2014-04-10 02:17:00,14.334,2,3
2014-04-10 02:22:00,14.304,2,3
2014-04-10 02:27:00,15.038,2,3
2014-04-10 02:32:00,13.666,2,3
2014-04-10 02:37:00,14.334,2,3
2014-04-10 02:42:00,14.0,2,3
2014-04-10 02:47:00,14.666,2,3
2014-04-10 02:52:00,13.0,2,3
2014-04-10 02:57:00,14.334,2,3
2014-04-10 03:02:00,14.658,3,3
2014-04-10 03:07:00,14.0,3,3
2014-04-10 03:12:00,14.318,3,3
2014-04-10 03:17:00,14.278,3,3
2014-04-10 03:22:00,14.706,3,3
2014-04-10 03:27:00,14.334,3,3
2014-04-10 03:32:00,14.0,3,3
2014-04-10 03:37:00,14.694,3,3
2014-04-10 03:42:00,14.334,3,3
2014-04-10 03:47:00,14.002,3,3
2014-04-10 03:52:00,13.716,3,3
2014-04-10 03:57:00,13.962,3,3
2014-04-10 04:02:00,13.998,4,3
2014-04-10 04:07:00,14.002,4,3
2014-04-10 04:12:00,14.0,4,3
2014-04-10 04:17:00,13.332,4,3
2014-04-10 04:22:00,14.336,4,3
2014-04-10 04:27:00,13.708,4,3
2014-04-10 04:32:00,13.998,4,3
2014-04-10 04:37:00,13.664,4,3
2014-04-10 04:42:00,13.666,4,3
2014-04-10 04:47:00,13.958,4,3
2014-04-10 04:52:00,13.716,4,3
2014-04-10 04:57:00,14.306,4,3
2014-04-10 05:02:00,13.332,5,3
2014-04-10 05:07:00,13.618,5,3
2014-04-10 05:12:00,13.666,5,3
2014-04-10 05:17:00,14.0,5,3
2014-04-10 05:22:00,14.0,5,3
2014-04-10 05:27:00,13.334,5,3
2014-04-10 05:32:00,13.998,5,3
2014-04-10 05:37:00,14.0,5,3
2014-04-10 05:42:00,14.668,5,3
2014-04-10 05:47:00,13.666,5,3
2014-04-10 05:52:00,13.668,5,3
2014-04-10 05:57:00,14.332,5,3
2014-04-10 06:02:00,14.334,6,3
2014-04-10 06:07:00,13.336,6,3
2014-04-10 06:12:00,13.666,6,3
2014-04-10 06:17:00,13.994000000000002,6,3
2014-04-10 06:22:00,14.056,6,3
2014-04-10 06:27:00,14.636,6,3
2014-04-10 06:32:00,14.384,6,3
2014-04-10 06:37:00,13.308,6,3
2014-04-10 06:42:00,14.334,6,3
2014-04-10 06:47:00,13.334,6,3
2014-04-10 06:52:00,14.366,6,3
2014-04-10 06:57:00,14.0,6,3
2014-04-10 07:02:00,14.0,7,3
2014-04-10 07:07:00,13.668,7,3
2014-04-10 07:12:00,14.0,7,3
2014-04-10 07:17:00,13.74,7,3
2014-04-10 07:22:00,13.968,7,3
2014-04-10 07:27:00,13.666,7,3
2014-04-10 07:32:00,14.0,7,3
2014-04-10 07:37:00,13.33,7,3
2014-04-10 07:42:00,14.0,7,3
2014-04-10 07:47:00,13.952,7,3
2014-04-10 07:52:00,16.0,7,3
2014-04-10 07:57:00,14.0,7,3
2014-04-10 08:02:00,13.344,8,3
2014-04-10 08:07:00,13.668,8,3
2014-04-10 08:12:00,14.0,8,3
2014-04-10 08:17:00,13.334,8,3
2014-04-10 08:22:00,14.668,8,3
2014-04-10 08:27:00,14.084,8,3
2014-04-10 08:32:00,13.646,8,3
2014-04-10 08:37:00,13.334,8,3
2014-04-10 08:42:00,14.0,8,3
2014-04-10 08:47:00,13.0,8,3
2014-04-10 08:52:00,13.666,8,3
2014-04-10 08:57:00,14.334,8,3
2014-04-10 09:02:00,13.666,9,3
2014-04-10 09:07:00,14.29,9,3
2014-04-10 09:12:00,14.0,9,3
2014-04-10 09:17:00,13.386,9,3
2014-04-10 09:22:00,14.0,9,3
2014-04-10 09:27:00,13.658,9,3
2014-04-10 09:32:00,13.318,9,3
2014-04-10 09:37:00,13.666,9,3
2014-04-10 09:42:00,13.34,9,3
2014-04-10 09:47:00,13.334,9,3
2014-04-10 09:52:00,13.666,9,3
2014-04-10 09:57:00,12.998,9,3
2014-04-10 10:02:00,14.332,10,3
