timestamp,value,hour,dayofweek
2014-02-14 14:30:00,6.456,14,4
2014-02-14 14:35:00,5.816,14,4
2014-02-14 14:40:00,6.268,14,4
2014-02-14 14:45:00,5.816,14,4
2014-02-14 14:50:00,5.862,14,4
2014-02-14 14:55:00,6.246,14,4
2014-02-14 15:00:00,6.648,15,4
2014-02-14 15:05:00,6.448,15,4
2014-02-14 15:10:00,6.46,15,4
2014-02-14 15:15:00,5.834,15,4
2014-02-14 15:20:00,6.232,15,4
2014-02-14 15:25:00,6.064,15,4
2014-02-14 15:30:00,6.0520000000000005,15,4
2014-02-14 15:35:00,5.834,15,4
2014-02-14 15:40:00,6.464,15,4
2014-02-14 15:45:00,5.622000000000001,15,4
2014-02-14 15:50:00,6.238,15,4
2014-02-14 15:55:00,6.06,15,4
2014-02-14 16:00:00,6.04,16,4
2014-02-14 16:05:00,5.837999999999999,16,4
2014-02-14 16:10:00,6.024,16,4
2014-02-14 16:15:00,5.86,16,4
2014-02-14 16:20:00,6.432,16,4
2014-02-14 16:25:00,6.6720000000000015,16,4
2014-02-14 16:30:00,6.0520000000000005,16,4
2014-02-14 16:35:00,5.63,16,4
2014-02-14 16:40:00,6.226,16,4
2014-02-14 16:45:00,6.06,16,4
2014-02-14 16:50:00,5.85,16,4
2014-02-14 16:55:00,6.022,16,4
2014-02-14 17:00:00,6.058,17,4
2014-02-14 17:05:00,5.622000000000001,17,4
2014-02-14 17:10:00,6.268,17,4
2014-02-14 17:15:00,6.454,17,4
2014-02-14 17:20:00,7.066,17,4
2014-02-14 17:25:00,5.856,17,4
2014-02-14 17:30:00,6.254,17,4
2014-02-14 17:35:00,6.024,17,4
2014-02-14 17:40:00,6.278,17,4
2014-02-14 17:45:00,5.834,17,4
2014-02-14 17:50:00,5.843999999999999,17,4
2014-02-14 17:55:00,5.834,17,4
2014-02-14 18:00:00,6.053999999999999,18,4
2014-02-14 18:05:00,6.226,18,4
2014-02-14 18:10:00,5.6160000000000005,18,4
2014-02-14 18:15:00,5.64,18,4
2014-02-14 18:20:00,6.03,18,4
